household_id,chw_id,region,visit_date,family_size,has_itn
HH2066,CHW006,Kasarani,2023-04-09,1,False
HH2067,CHW001,Limuru,2023-05-03,5,False
HH2068,CHW001,Kasarani,2023-12-03,2,False
HH2069,CHW001,Limuru,2023-10-21,7,True
HH2070,CHW004,Juja,2023-07-14,5,False
HH2071,CHW007,Ruaraka,2023-12-29,6,False
HH2072,CHW008,Dagoreti,2023-05-17,8,True
HH2073,CHW002,Uthiru,2023-09-18,1,False
HH2074,CHW002,Ruaraka,2023-02-08,2,True
HH2075,CHW003,Limuru,2023-02-14,1,False
HH2076,CHW006,Kawangware,2023-02-06,8,True
HH2077,CHW006,Kawangware,2023-02-24,1,False
HH2078,CHW003,Limuru,2023-02-16,4,True
HH2079,CHW004,Juja,2023-02-10,4,False
HH2080,CHW003,Limuru,2023-05-28,1,False
HH2081,CHW002,Ruaraka,2023-04-12,4,False
HH2082,CHW002,Ruaraka,2023-04-06,4,False
HH2083,CHW010,Limuru,2023-11-04,5,False
HH2084,CHW009,Kasarani,2023-12-02,5,False
HH2085,CHW008,Dagoreti,2023-01-31,7,False
HH2086,CHW008,Dagoreti,2023-12-12,6,True
HH2087,CHW010,Dagoreti,2023-02-03,6,False
HH2088,CHW008,Dagoreti,2023-09-13,8,False
HH2089,CHW004,Juja,2023-10-28,6,True
HH2090,CHW007,Ruaraka,2023-08-25,7,False
HH2091,CHW008,Dagoreti,2023-03-14,7,False
HH2092,CHW007,Ruaraka,2023-07-24,7,False
HH2093,CHW003,Limuru,2023-10-31,4,False
HH2094,CHW006,Embakasi,2023-01-12,3,False
HH2095,CHW009,Dagoreti,2023-04-27,8,True
HH2096,CHW007,Ruaraka,2023-03-23,1,False
HH2097,CHW010,Limuru,2023-03-14,8,False
HH2098,CHW007,Ruaraka,2023-01-07,3,False
HH2099,CHW010,Juja,2023-11-03,5,True
HH2100,CHW006,Kawangware,2023-07-11,3,False
HH2101,CHW002,Ruaraka,2023-08-17,4,False
HH2102,CHW008,Dagoreti,2023-10-12,6,False
HH2103,CHW006,Kawangware,2023-10-21,4,False
HH2104,CHW004,Juja,2023-10-16,1,False
HH2105,CHW007,Ruaraka,2023-11-16,8,False
HH2106,CHW005,Uthiru,2023-08-19,4,False
HH2107,CHW001,Kasarani,2023-05-07,1,False
HH2108,CHW008,Dagoreti,2023-05-20,8,False
HH2109,CHW010,Dagoreti,2023-04-13,4,False
HH2110,CHW010,Dagoreti,2023-03-03,1,False
HH2111,CHW005,Uthiru,2023-07-12,1,False
HH2112,CHW001,Limuru,2023-11-26,2,False
HH2113,CHW003,Limuru,2023-11-17,3,False
HH2114,CHW002,Uthiru,2023-08-22,8,False
HH2115,CHW006,Embakasi,2023-03-05,6,True
HH2116,CHW009,Dagoreti,2023-07-08,7,True
HH2117,CHW009,Kasarani,2023-11-18,6,False
HH2118,CHW005,Dagoreti,2023-10-17,1,False
HH2119,CHW001,Limuru,2023-03-09,2,False
HH2120,CHW002,Uthiru,2023-07-02,7,False
HH2121,CHW001,Limuru,2023-08-02,7,False
HH2122,CHW002,Ruaraka,2023-08-18,5,True
HH2123,CHW004,Juja,2023-01-29,1,False
HH2124,CHW004,Juja,2023-01-22,4,True
HH2125,CHW003,Limuru,2023-09-14,7,False
HH2126,CHW001,Limuru,2023-05-29,7,False
HH2127,CHW004,Juja,2023-10-26,6,False
HH2128,CHW006,Kawangware,2023-03-26,3,False
HH2129,CHW010,Limuru,2023-05-17,7,False
HH2130,CHW006,Embakasi,2023-06-17,7,False
HH2131,CHW010,Dagoreti,2023-12-10,7,False
HH2132,CHW004,Juja,2023-10-19,5,False
HH2133,CHW004,Juja,2023-07-04,4,False
HH2134,CHW005,Uthiru,2023-09-19,1,True
HH2135,CHW004,Juja,2023-06-20,7,False
HH2136,CHW007,Ruaraka,2023-09-09,5,False
HH2137,CHW004,Juja,2023-11-12,1,True
HH2138,CHW001,Limuru,2023-01-26,5,False
HH2139,CHW005,Dagoreti,2023-07-15,3,False
HH2140,CHW007,Ruaraka,2023-02-08,1,False
HH2141,CHW003,Limuru,2023-08-22,4,False
HH2142,CHW001,Kasarani,2023-03-31,2,True
HH2143,CHW004,Juja,2023-10-24,5,False
HH2144,CHW008,Dagoreti,2023-12-21,2,True
HH2145,CHW007,Ruaraka,2023-01-16,7,True
HH2146,CHW008,Dagoreti,2023-03-31,1,False
HH2147,CHW005,Lang'ata,2023-05-25,4,False
HH2148,CHW001,Limuru,2023-05-20,4,False
HH2149,CHW001,Limuru,2023-01-23,7,False
HH2150,CHW004,Juja,2023-05-27,6,False
HH2151,CHW003,Limuru,2023-12-04,3,False
HH2152,CHW007,Ruaraka,2023-10-25,8,False
HH2153,CHW005,Uthiru,2023-12-11,8,False
HH2154,CHW007,Ruaraka,2023-11-05,3,False
HH2155,CHW009,Ruaraka,2023-03-26,6,False
HH2156,CHW003,Limuru,2023-10-04,3,False
HH2157,CHW010,Juja,2023-04-16,7,False
HH2158,CHW002,Ruaraka,2023-09-24,1,True
HH2159,CHW005,Lang'ata,2023-12-07,4,False
HH2160,CHW008,Dagoreti,2023-06-16,6,False
HH2161,CHW004,Juja,2023-07-28,2,False
HH2162,CHW003,Limuru,2023-01-01,2,False
HH2163,CHW005,Uthiru,2023-07-27,4,False
HH2164,CHW001,Lang'ata,2023-01-16,4,False
HH2165,CHW002,Ruaraka,2023-05-10,2,False
HH2166,CHW010,Limuru,2023-06-25,4,False
HH2167,CHW008,Dagoreti,2023-12-14,1,False
HH2168,CHW007,Ruaraka,2023-08-05,6,False
HH2169,CHW008,Dagoreti,2023-07-14,8,True
HH2170,CHW002,Uthiru,2023-05-10,2,False
HH2171,CHW002,Uthiru,2023-07-14,4,False
HH2172,CHW006,Kasarani,2023-10-10,8,False
HH2173,CHW001,Limuru,2023-03-07,1,False
HH2174,CHW008,Dagoreti,2023-09-15,5,True
HH2175,CHW010,Limuru,2023-10-02,1,False
HH2176,CHW003,Limuru,2023-05-31,1,False
HH2177,CHW002,Ruaraka,2023-09-04,1,False
HH2178,CHW003,Limuru,2023-01-23,4,False
HH2179,CHW008,Dagoreti,2023-08-16,2,False
HH2180,CHW010,Juja,2023-08-13,7,False
HH2181,CHW006,Kawangware,2023-10-06,8,True
HH2182,CHW001,Kasarani,2023-08-12,7,False
HH2183,CHW008,Dagoreti,2023-09-17,3,False
HH2184,CHW004,Juja,2023-12-04,6,False
HH2185,CHW003,Limuru,2023-03-01,4,False
HH2186,CHW001,Kasarani,2023-01-31,1,False
HH2187,CHW010,Dagoreti,2023-01-05,3,False
HH2188,CHW004,Juja,2023-09-02,2,False
HH2189,CHW009,Kasarani,2023-03-16,3,False
HH2190,CHW002,Uthiru,2023-09-20,2,False
HH2191,CHW006,Embakasi,2023-05-15,7,False
HH2192,CHW004,Juja,2023-07-20,4,False
HH2193,CHW007,Ruaraka,2023-05-04,5,False
HH2194,CHW007,Ruaraka,2023-10-15,3,True
HH2195,CHW001,Kasarani,2023-05-23,8,False
HH2196,CHW006,Kasarani,2023-10-02,5,False
HH2197,CHW008,Dagoreti,2023-07-17,3,False
HH2198,CHW009,Ruaraka,2023-11-12,5,False
HH2199,CHW005,Lang'ata,2023-09-20,6,False
HH2200,CHW010,Juja,2023-06-28,4,False
HH2201,CHW009,Ruaraka,2023-07-30,7,False
HH2202,CHW005,Uthiru,2023-12-18,6,False
HH2203,CHW009,Kasarani,2023-03-02,5,False
HH2204,CHW003,Limuru,2023-07-11,8,False
HH2205,CHW008,Dagoreti,2023-03-16,2,False
HH2206,CHW009,Dagoreti,2023-01-02,5,True
HH2207,CHW008,Dagoreti,2023-10-09,5,False
HH2208,CHW005,Uthiru,2023-08-07,8,False
HH2209,CHW007,Ruaraka,2023-03-03,2,True
HH2210,CHW006,Embakasi,2023-01-22,5,False
HH2211,CHW003,Limuru,2023-12-18,1,False
HH2212,CHW010,Juja,2023-01-06,5,True
HH2213,CHW005,Dagoreti,2023-05-04,5,False
HH2214,CHW006,Embakasi,2023-03-19,6,True
HH2215,CHW004,Juja,2023-07-16,1,False
HH2216,CHW002,Uthiru,2023-09-06,4,True
HH2217,CHW007,Ruaraka,2023-05-04,3,False
HH2218,CHW004,Juja,2023-02-24,5,True
HH2219,CHW007,Ruaraka,2023-08-17,2,False
HH2220,CHW007,Ruaraka,2023-08-15,7,True
HH2221,CHW010,Limuru,2023-01-12,5,False
HH2222,CHW007,Ruaraka,2023-06-14,7,True
HH2223,CHW008,Dagoreti,2023-07-10,2,True
HH2224,CHW010,Dagoreti,2023-12-16,7,False
HH2225,CHW004,Juja,2023-04-29,8,False
HH2226,CHW010,Juja,2023-11-27,8,False
HH2227,CHW006,Kasarani,2023-01-11,8,False
HH2228,CHW002,Uthiru,2023-05-11,5,False
HH2229,CHW008,Dagoreti,2023-03-28,4,False
HH2230,CHW007,Ruaraka,2023-01-25,2,False
HH2231,CHW001,Kasarani,2023-02-10,5,False
HH2232,CHW005,Uthiru,2023-04-28,3,False
HH2233,CHW001,Limuru,2023-12-02,3,False
HH2234,CHW007,Ruaraka,2023-05-01,4,True
HH2235,CHW010,Dagoreti,2023-02-09,2,True
HH2236,CHW005,Uthiru,2023-10-01,8,True
HH2237,CHW009,Dagoreti,2023-04-02,3,True
HH2238,CHW004,Juja,2023-06-16,5,False
HH2239,CHW007,Ruaraka,2023-03-27,3,True
HH2240,CHW003,Limuru,2023-11-08,5,False
HH2241,CHW002,Ruaraka,2023-03-24,1,False
HH2242,CHW008,Dagoreti,2023-12-13,7,False
HH2243,CHW008,Dagoreti,2023-11-07,7,False
HH2244,CHW007,Ruaraka,2023-09-15,3,False
HH2245,CHW004,Juja,2023-11-04,5,False
HH2246,CHW007,Ruaraka,2023-06-03,6,False
HH2247,CHW004,Juja,2023-11-23,8,False
HH2248,CHW003,Limuru,2023-07-22,1,False
HH2249,CHW008,Dagoreti,2023-09-07,8,False
HH2250,CHW001,Lang'ata,2023-03-16,2,False
HH2251,CHW007,Ruaraka,2023-11-03,8,False
HH2252,CHW008,Dagoreti,2023-06-30,5,False
HH2253,CHW003,Limuru,2023-02-21,5,True
HH2254,CHW001,Lang'ata,2023-09-18,6,False
HH2255,CHW010,Limuru,2023-06-27,5,False
HH2256,CHW010,Juja,2023-08-13,7,False
HH2257,CHW010,Dagoreti,2023-02-04,3,False
HH2258,CHW007,Ruaraka,2023-12-05,5,False
HH2259,CHW004,Juja,2023-11-12,7,False
HH2260,CHW004,Juja,2023-10-19,3,True
HH2261,CHW007,Ruaraka,2023-04-18,2,True
HH2262,CHW003,Limuru,2023-05-16,2,False
HH2263,CHW003,Limuru,2023-02-28,8,True
HH2264,CHW006,Kawangware,2023-07-10,5,False
HH2265,CHW006,Kawangware,2023-12-07,3,False
HH2266,CHW010,Dagoreti,2023-12-16,4,False
HH2267,CHW006,Kawangware,2023-06-03,7,False
HH2268,CHW005,Uthiru,2023-03-17,4,False
HH2269,CHW004,Juja,2023-03-20,6,False
HH2270,CHW005,Uthiru,2023-05-05,8,True
HH2271,CHW002,Uthiru,2023-01-30,7,False
HH2272,CHW001,Kasarani,2023-07-09,4,True
HH2273,CHW008,Dagoreti,2023-07-22,7,False
HH2274,CHW003,Limuru,2023-03-23,7,False
HH2275,CHW002,Ruaraka,2023-02-12,1,False
HH2276,CHW002,Ruaraka,2023-01-27,3,True
HH2277,CHW001,Lang'ata,2023-05-30,6,False
HH2278,CHW006,Kawangware,2023-10-20,3,True
HH2279,CHW005,Dagoreti,2023-02-21,2,True
HH2280,CHW001,Limuru,2023-01-01,4,False
HH2281,CHW008,Dagoreti,2023-05-17,2,False
HH2282,CHW005,Uthiru,2023-02-03,5,False
HH2283,CHW009,Kasarani,2023-09-12,5,False
HH2284,CHW003,Limuru,2023-08-20,5,False
HH2285,CHW007,Ruaraka,2023-05-01,5,False
HH2286,CHW003,Limuru,2023-02-10,2,True
HH2287,CHW003,Limuru,2023-08-18,2,True
HH2288,CHW005,Dagoreti,2023-12-19,4,False
HH2289,CHW002,Uthiru,2023-12-30,8,False
HH2290,CHW006,Embakasi,2023-01-26,5,True
HH2291,CHW007,Ruaraka,2023-09-12,7,False
HH2292,CHW008,Dagoreti,2023-06-17,7,False
HH2293,CHW010,Dagoreti,2023-04-05,3,True
HH2294,CHW005,Dagoreti,2023-02-17,6,False
HH2295,CHW004,Juja,2023-05-23,3,False
HH2296,CHW006,Kawangware,2023-06-25,6,False
HH2297,CHW004,Juja,2023-03-17,5,False
HH2298,CHW010,Dagoreti,2023-11-10,1,True
HH2299,CHW008,Dagoreti,2023-10-03,8,False
HH2300,CHW002,Uthiru,2023-08-02,4,False
HH2301,CHW010,Juja,2023-08-19,1,False
HH2302,CHW010,Limuru,2023-07-22,4,False
HH2303,CHW008,Dagoreti,2023-07-23,1,True
HH2304,CHW002,Uthiru,2023-10-02,7,False
HH2305,CHW005,Lang'ata,2023-12-06,4,True
HH2306,CHW009,Ruaraka,2023-10-10,2,False
HH2307,CHW007,Ruaraka,2023-04-01,4,False
HH2308,CHW006,Kawangware,2023-05-06,1,False
HH2309,CHW005,Uthiru,2023-12-03,5,False
HH2310,CHW004,Juja,2023-07-05,5,True
HH2311,CHW005,Lang'ata,2023-12-21,2,False
HH2312,CHW004,Juja,2023-05-19,2,False
HH2313,CHW008,Dagoreti,2023-09-04,5,False
HH2314,CHW003,Limuru,2023-04-07,5,False
HH2315,CHW010,Juja,2023-02-02,6,True
HH2316,CHW003,Limuru,2023-09-03,6,False
HH2317,CHW007,Ruaraka,2023-09-20,7,False
HH2318,CHW010,Dagoreti,2023-12-24,4,True
HH2319,CHW008,Dagoreti,2023-07-18,6,False
HH2320,CHW001,Limuru,2023-07-01,6,True
HH2321,CHW006,Kasarani,2023-01-04,8,False
HH2322,CHW010,Dagoreti,2023-10-15,3,False
HH2323,CHW009,Ruaraka,2023-06-24,1,True
HH2324,CHW006,Embakasi,2023-06-09,7,False
HH2325,CHW001,Kasarani,2023-12-07,3,False
HH2326,CHW003,Limuru,2023-06-24,2,False
HH2327,CHW006,Embakasi,2023-09-13,5,False
HH2328,CHW003,Limuru,2023-03-12,2,False
HH2329,CHW006,Embakasi,2023-04-04,2,False
HH2330,CHW009,Kasarani,2023-12-31,5,False
HH2331,CHW005,Uthiru,2023-07-26,1,False
HH2332,CHW002,Uthiru,2023-05-18,3,False
HH2333,CHW010,Juja,2023-02-24,1,False
HH2334,CHW005,Uthiru,2023-10-30,4,False
HH2335,CHW002,Ruaraka,2023-08-29,3,False
HH2336,CHW009,Kasarani,2023-07-28,5,True
HH2337,CHW010,Dagoreti,2023-04-07,4,False
HH2338,CHW004,Juja,2023-06-26,7,True
HH2339,CHW010,Limuru,2023-05-18,2,False
HH2340,CHW001,Lang'ata,2023-07-27,5,False
HH2341,CHW010,Juja,2023-12-10,1,False
HH2342,CHW007,Ruaraka,2023-04-22,2,False
HH2343,CHW002,Ruaraka,2023-07-31,4,True
HH2344,CHW008,Dagoreti,2023-03-17,2,False
HH2345,CHW006,Kasarani,2023-07-13,5,False
HH2346,CHW004,Juja,2023-06-30,4,True
HH2347,CHW008,Dagoreti,2023-05-21,5,False
HH2348,CHW001,Lang'ata,2023-08-23,4,False
HH2349,CHW003,Limuru,2023-05-24,1,True
HH2350,CHW008,Dagoreti,2023-10-28,5,False
HH2351,CHW005,Dagoreti,2023-07-19,8,False
HH2352,CHW001,Lang'ata,2023-11-27,4,False
HH2353,CHW009,Ruaraka,2023-11-25,2,False
HH2354,CHW005,Lang'ata,2023-09-22,7,False
HH2355,CHW002,Ruaraka,2023-05-25,4,False
HH2356,CHW009,Ruaraka,2023-10-22,3,False
HH2357,CHW001,Lang'ata,2023-01-11,7,False
HH2358,CHW002,Uthiru,2023-08-06,5,False
HH2359,CHW010,Dagoreti,2023-10-16,7,False
HH2360,CHW001,Kasarani,2023-07-02,4,False
HH2361,CHW007,Ruaraka,2023-12-20,3,True
HH2362,CHW004,Juja,2023-01-23,7,False
HH2363,CHW002,Uthiru,2023-03-11,4,False
HH2364,CHW010,Limuru,2023-03-03,8,False
HH2365,CHW002,Uthiru,2023-05-02,2,False
HH2366,CHW010,Dagoreti,2023-11-19,4,False
HH2367,CHW009,Kasarani,2023-12-03,1,False
HH2368,CHW008,Dagoreti,2023-07-30,2,False
HH2369,CHW010,Limuru,2023-01-01,6,False
HH2370,CHW008,Dagoreti,2023-01-14,1,False
HH2371,CHW004,Juja,2023-04-02,4,True
HH2372,CHW004,Juja,2023-06-01,8,False
HH2373,CHW006,Kawangware,2023-06-03,7,False
HH2374,CHW008,Dagoreti,2023-01-04,1,True
HH2375,CHW009,Kasarani,2023-12-17,7,False
HH2376,CHW004,Juja,2023-03-20,7,False
HH2377,CHW005,Lang'ata,2023-09-24,6,False
HH2378,CHW003,Limuru,2023-08-18,8,False
HH2379,CHW004,Juja,2023-06-01,8,False
HH2380,CHW010,Juja,2023-12-22,1,True
HH2381,CHW004,Juja,2023-10-14,3,False
HH2382,CHW003,Limuru,2023-01-26,2,False
HH2383,CHW006,Kawangware,2023-10-03,5,True
HH2384,CHW006,Kawangware,2023-03-11,1,False
HH2385,CHW004,Juja,2023-04-23,2,False
HH2386,CHW002,Uthiru,2023-11-21,6,False
HH2387,CHW006,Embakasi,2023-01-17,1,False
HH2388,CHW001,Lang'ata,2023-06-15,2,True
HH2389,CHW002,Ruaraka,2023-09-04,2,False
HH2390,CHW006,Embakasi,2023-11-19,1,False
HH2391,CHW006,Kasarani,2023-12-11,5,True
HH2392,CHW005,Dagoreti,2023-03-23,3,True
HH2393,CHW010,Dagoreti,2023-10-23,5,False
HH2394,CHW002,Ruaraka,2023-03-31,5,False
HH2395,CHW006,Kasarani,2023-08-29,7,True
HH2396,CHW008,Dagoreti,2023-01-23,1,False
HH2397,CHW007,Ruaraka,2023-11-22,6,False
HH2398,CHW007,Ruaraka,2023-05-01,5,False
HH2399,CHW006,Kawangware,2023-01-26,3,False
HH2400,CHW001,Limuru,2023-08-29,4,True
HH2401,CHW004,Juja,2023-11-05,8,False
HH2402,CHW001,Limuru,2023-11-22,3,False
HH2403,CHW002,Uthiru,2023-05-10,2,False
HH2404,CHW009,Ruaraka,2023-01-03,5,False
HH2405,CHW003,Limuru,2023-09-13,4,False
HH2406,CHW009,Ruaraka,2023-02-02,4,False
HH2407,CHW010,Dagoreti,2023-06-01,5,False
HH2408,CHW003,Limuru,2023-09-28,2,False
HH2409,CHW002,Uthiru,2023-01-21,5,False
HH2410,CHW007,Ruaraka,2023-07-01,6,False
HH2411,CHW001,Lang'ata,2023-07-26,6,False
HH2412,CHW005,Uthiru,2023-01-12,8,False
HH2413,CHW005,Dagoreti,2023-09-20,1,False
HH2414,CHW006,Embakasi,2023-10-12,3,False
HH2415,CHW005,Dagoreti,2023-03-10,1,False
HH2416,CHW005,Uthiru,2023-04-15,4,False
HH2417,CHW006,Embakasi,2023-09-27,6,False
HH2418,CHW002,Uthiru,2023-04-24,2,False
HH2419,CHW008,Dagoreti,2023-03-05,4,False
HH2420,CHW008,Dagoreti,2023-03-10,6,False
HH2421,CHW001,Kasarani,2023-01-18,2,False
HH2422,CHW010,Dagoreti,2023-09-12,6,False
HH2423,CHW002,Uthiru,2023-09-14,1,False
HH2424,CHW001,Limuru,2023-02-24,7,False
HH2425,CHW001,Lang'ata,2023-12-19,8,False
HH2426,CHW005,Lang'ata,2023-03-03,7,False
HH2427,CHW010,Dagoreti,2023-04-20,6,False
HH2428,CHW002,Ruaraka,2023-09-27,5,False
HH2429,CHW009,Dagoreti,2023-06-25,3,False
HH2430,CHW003,Limuru,2023-04-21,3,False
HH2431,CHW006,Kasarani,2023-08-03,5,True
HH2432,CHW001,Limuru,2023-05-31,7,True
HH2433,CHW001,Kasarani,2023-11-19,6,True
HH2434,CHW004,Juja,2023-07-22,1,False
HH2435,CHW007,Ruaraka,2023-01-22,1,False
HH2436,CHW010,Juja,2023-01-14,8,False
HH2437,CHW004,Juja,2023-03-31,5,False
HH2438,CHW006,Embakasi,2023-08-09,3,False
HH2439,CHW007,Ruaraka,2023-11-15,5,False
HH2440,CHW002,Ruaraka,2023-06-05,1,False
HH2441,CHW004,Juja,2023-06-02,3,False
HH2442,CHW010,Dagoreti,2023-03-05,6,True
HH2443,CHW008,Dagoreti,2023-11-07,6,False
HH2444,CHW010,Dagoreti,2023-02-03,5,False
HH2445,CHW008,Dagoreti,2023-10-26,7,False
HH2446,CHW010,Dagoreti,2023-08-04,7,False
HH2447,CHW005,Lang'ata,2023-11-25,8,False
HH2448,CHW003,Limuru,2023-10-24,4,False
HH2449,CHW005,Uthiru,2023-09-14,4,False
HH2450,CHW004,Juja,2023-04-05,4,False
HH2451,CHW010,Dagoreti,2023-01-29,1,False
HH2452,CHW008,Dagoreti,2023-07-23,8,False
HH2453,CHW001,Limuru,2023-08-15,4,True
HH2454,CHW005,Lang'ata,2023-04-27,4,False
HH2455,CHW006,Kawangware,2023-05-05,3,False
HH2456,CHW001,Kasarani,2023-01-02,7,False
HH2457,CHW002,Ruaraka,2023-12-22,7,False
HH2458,CHW003,Limuru,2023-10-30,3,False
HH2459,CHW007,Ruaraka,2023-06-26,2,False
HH2460,CHW004,Juja,2023-10-15,7,False
HH2461,CHW003,Limuru,2023-09-28,6,False
HH2462,CHW002,Uthiru,2023-04-09,7,False
HH2463,CHW009,Dagoreti,2023-11-17,1,False
HH2464,CHW003,Limuru,2023-04-25,7,True
HH2465,CHW010,Limuru,2023-07-19,1,True
HH2466,CHW002,Uthiru,2023-09-15,2,False
HH2467,CHW006,Embakasi,2023-01-25,7,False
HH2468,CHW005,Uthiru,2023-05-31,2,False
HH2469,CHW006,Embakasi,2023-08-21,3,False
HH2470,CHW009,Kasarani,2023-10-26,7,False
HH2471,CHW005,Dagoreti,2023-01-09,8,False
HH2472,CHW008,Dagoreti,2023-07-26,7,False
HH2473,CHW006,Embakasi,2023-10-12,8,False
HH2474,CHW007,Ruaraka,2023-03-24,2,False
HH2475,CHW009,Dagoreti,2023-02-04,4,False
HH2476,CHW006,Kasarani,2023-03-29,7,False
HH2477,CHW002,Uthiru,2023-01-06,3,False
HH2478,CHW007,Ruaraka,2023-04-23,4,False
HH2479,CHW006,Embakasi,2023-08-28,6,False
HH2480,CHW009,Dagoreti,2023-06-07,1,False
HH2481,CHW001,Lang'ata,2023-07-22,1,False
HH2482,CHW002,Uthiru,2023-05-22,1,False
HH2483,CHW007,Ruaraka,2023-10-01,3,True
HH2484,CHW008,Dagoreti,2023-12-08,3,False
HH2485,CHW002,Uthiru,2023-10-29,3,False
HH2486,CHW003,Limuru,2023-09-09,8,False
HH2487,CHW004,Juja,2023-02-28,3,False
HH2488,CHW007,Ruaraka,2023-06-23,8,False
HH2489,CHW001,Kasarani,2023-12-26,7,False
HH2490,CHW002,Uthiru,2023-09-02,7,False
HH2491,CHW008,Dagoreti,2023-07-27,3,False
HH2492,CHW001,Kasarani,2023-01-02,3,False
HH2493,CHW003,Limuru,2023-11-19,3,False
HH2494,CHW001,Kasarani,2023-10-04,2,False
HH2495,CHW003,Limuru,2023-09-25,3,False
HH2496,CHW006,Kawangware,2023-07-23,1,False
HH2497,CHW005,Uthiru,2023-08-09,5,False
HH2498,CHW003,Limuru,2023-01-20,1,False
HH2499,CHW004,Juja,2023-11-03,5,False
HH2500,CHW010,Limuru,2023-11-09,2,False
HH2501,CHW009,Dagoreti,2023-01-19,8,False
HH2502,CHW004,Juja,2023-08-18,4,False
HH2503,CHW003,Limuru,2023-11-12,7,False
HH2504,CHW002,Uthiru,2023-09-11,8,False
HH2505,CHW007,Ruaraka,2023-03-20,3,False
HH2506,CHW008,Dagoreti,2023-11-26,1,False
HH2507,CHW006,Embakasi,2023-12-23,1,False
HH2508,CHW007,Ruaraka,2023-11-14,8,False
HH2509,CHW005,Lang'ata,2023-04-01,6,False
HH2510,CHW005,Dagoreti,2023-04-04,7,False
HH2511,CHW010,Limuru,2023-04-06,3,False
HH2512,CHW005,Dagoreti,2023-04-24,4,False
HH2513,CHW010,Juja,2023-06-24,5,False
HH2514,CHW006,Embakasi,2023-09-30,8,False
HH2515,CHW007,Ruaraka,2023-10-22,4,True
HH2516,CHW004,Juja,2023-09-29,6,False
HH2517,CHW009,Kasarani,2023-10-14,6,False
HH2518,CHW008,Dagoreti,2023-07-17,6,False
HH2519,CHW005,Uthiru,2023-01-04,2,True
HH2520,CHW009,Ruaraka,2023-02-08,2,False
HH2521,CHW010,Limuru,2023-03-26,6,True
HH2522,CHW010,Juja,2023-05-18,2,False
HH2523,CHW004,Juja,2023-06-07,5,True
HH2524,CHW008,Dagoreti,2023-06-17,4,False
HH2525,CHW006,Kawangware,2023-04-20,8,False
HH2526,CHW002,Ruaraka,2023-08-07,6,False
HH2527,CHW005,Uthiru,2023-12-23,2,False
HH2528,CHW002,Ruaraka,2023-07-01,7,True
HH2529,CHW010,Dagoreti,2023-03-04,8,False
HH2530,CHW003,Limuru,2023-01-04,3,False
HH2531,CHW009,Dagoreti,2023-07-25,3,True
HH2532,CHW006,Kawangware,2023-08-08,6,False
HH2533,CHW010,Dagoreti,2023-08-01,8,False
HH2534,CHW003,Limuru,2023-12-28,6,False
HH2535,CHW005,Lang'ata,2023-11-20,7,False
HH2536,CHW006,Kawangware,2023-11-11,3,False
HH2537,CHW002,Ruaraka,2023-12-21,6,False
HH2538,CHW001,Lang'ata,2023-01-22,5,True
HH2539,CHW006,Kawangware,2023-04-28,4,False
HH2540,CHW006,Kasarani,2023-02-05,6,False
HH2541,CHW009,Ruaraka,2023-04-04,5,False
HH2542,CHW009,Ruaraka,2023-07-16,8,False
HH2543,CHW004,Juja,2023-08-18,8,False
HH2544,CHW001,Lang'ata,2023-07-07,3,False
HH2545,CHW005,Uthiru,2023-02-05,3,False
HH2546,CHW002,Ruaraka,2023-04-08,3,False
HH2547,CHW005,Lang'ata,2023-02-17,1,True
HH2548,CHW002,Ruaraka,2023-08-01,3,False
HH2549,CHW006,Embakasi,2023-09-30,8,True
HH2550,CHW007,Ruaraka,2023-12-07,3,False
HH2551,CHW008,Dagoreti,2023-06-14,6,False
HH2552,CHW003,Limuru,2023-06-16,2,True
HH2553,CHW009,Ruaraka,2023-08-21,4,False
HH2554,CHW008,Dagoreti,2023-11-27,2,False
HH2555,CHW010,Dagoreti,2023-10-26,1,False
HH2556,CHW010,Juja,2023-07-30,2,False
HH2557,CHW010,Juja,2023-11-24,3,False
HH2558,CHW004,Juja,2023-06-13,5,False
HH2559,CHW008,Dagoreti,2023-03-24,5,False
HH2560,CHW005,Lang'ata,2023-09-13,2,False
HH2561,CHW010,Limuru,2023-01-02,3,True
HH2562,CHW008,Dagoreti,2023-03-24,4,True
HH2563,CHW010,Limuru,2023-09-27,2,False
HH2564,CHW006,Embakasi,2023-10-24,4,False
HH2565,CHW003,Limuru,2023-07-23,1,False
HH2566,CHW005,Lang'ata,2023-09-08,8,False
HH2567,CHW010,Limuru,2023-06-28,6,False
HH2568,CHW007,Ruaraka,2023-01-21,5,False
HH2569,CHW004,Juja,2023-11-27,6,True
HH2570,CHW002,Uthiru,2023-02-04,3,False
HH2571,CHW010,Juja,2023-01-12,3,False
HH2572,CHW010,Dagoreti,2023-06-28,2,False
HH2573,CHW009,Kasarani,2023-01-30,4,False
HH2574,CHW010,Limuru,2023-08-29,8,True
HH2575,CHW002,Ruaraka,2023-03-16,3,False
HH2576,CHW008,Dagoreti,2023-08-27,3,False
HH2577,CHW002,Ruaraka,2023-02-27,2,False
HH2578,CHW001,Kasarani,2023-03-11,8,False
HH2579,CHW004,Juja,2023-01-19,4,False
HH2580,CHW003,Limuru,2023-11-30,5,False
HH2581,CHW003,Limuru,2023-02-16,7,False
HH2582,CHW010,Dagoreti,2023-06-17,3,False
